hg38.kgXref.geneSymbol	hg38.knownGene.chrom	hg38.knownGene.chrom.num	hg38.knownGene.strand	hg38.knownGene.dir	hg38.knownGene.txStart	hg38.knownGene.txEnd	hg38.knownGene.cdsStart	hg38.knownGene.cdsEnd	hg38.knownGene.exonCount	hg38.knownGene.exonStarts	hg38.knownGene.exonEnds	hg38.knownGene.proteinID	hg38.knownGene.alignID
PAX6	chr11	11	-	0	31789933	31804175	31789933	31800805	10	"31789933,31790709,31793437,31793651,31794031,31794629,31800690,31801668,31802703,31803951,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31804175,"	A0A1W2PRA8	uc285ixi.1
PAX6	chr11	11	-	0	31793223	31811331	31793223	31793223	11	"31793223,31793651,31794031,31794629,31800690,31801870,31802703,31806401,31806848,31810827,31811114,"	"31793553,31793802,31794114,31794788,31801776,31801912,31802834,31806462,31806925,31811015,31811331,"		uc285iyo.1
PAX6	chr11	11	-	0	31810870	31811663	31810870	31810870	3	"31810870,31811114,31811413,"	"31811015,31811251,31811663,"		uc285iza.1
PAX6	chr11	11	-	0	31793448	31811114	31793448	31810840	8	"31793448,31793651,31794031,31794629,31800690,31801560,31802703,31810827,"	"31793553,31793802,31794114,31794788,31800856,31801776,31802834,31811114,"	A0A1W2PRS6	uc285iyr.1
PAX6	chr11	11	-	0	31806430	31811270	31806430	31806430	4	"31806430,31806848,31809304,31810827,"	"31806462,31806925,31809401,31811270,"		uc285iyx.1
PAX6	chr11	11	-	0	31789935	31806629	31789935	31806411	10	"31789935,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806629,"	Q66SS1	uc285ixl.1
PAX6	chr11	11	-	0	31790762	31810124	31790762	31806411	8	"31790762,31793437,31793651,31794031,31794629,31806401,31806848,31809905,"	"31790860,31793553,31793802,31794114,31794788,31806462,31806925,31810124,"	A0A1W2PRW7	uc285iyh.1
PAX6	chr11	11	-	0	31789025	31811322	31789933	31806411	14	"31789025,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,31811114,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31811322,"	P26367	uc058ack.3
PAX6	chr11	11	-	0	31784791	31804059	31789933	31800805	10	"31784791,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31803951,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31804059,"	A0A1W2PRA8	uc058acb.3
PAX6	chr11	11	-	0	31789956	31811068	31801467	31806411	13	"31789956,31790709,31793437,31793651,31794031,31794629,31800690,31801229,31801870,31802703,31806401,31806848,31810827,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811068,"	A0A1W2PQW3	uc058aca.2
PAX6	chr11	11	-	0	31789201	31812183	31789933	31806411	14	"31789201,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,31812092,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31812183,"	P26367	uc021qfl.2
PAX6	chr11	11	-	0	31790822	31814976	31790822	31806411	13	"31790822,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,31814367,"	"31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31814976,"	A0A1W2PQL7	uc285iyl.1
PAX6	chr11	11	-	0	31789961	31807656	31789961	31806411	12	"31789961,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31807289,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31807656,"	A0A1W2PSA8	uc285ixz.1
PAX6	chr11	11	-	0	31789933	31804175	31789933	31800805	11	"31789933,31790709,31793437,31793651,31794031,31794629,31800690,31801668,31801870,31802703,31803951,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31804175,"	A0A1W2PRA8	uc285ixh.1
PAX6	chr11	11	-	0	31788907	31811331	31789933	31806411	13	"31788907,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31810827,31811212,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31811015,31811331,"	Q66SS1	uc001mth.7
PAX6	chr11	11	-	0	31789937	31811118	31789937	31806411	13	"31789937,31790709,31793437,31793651,31794031,31794629,31800690,31801761,31801870,31802703,31806401,31806848,31810827,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811118,"	A0A1W2PRG3	uc058acc.2
PAX6	chr11	11	-	0	31810342	31810924	31810342	31810342	2	"31810342,31810827,"	"31810657,31810924,"		uc285iyz.1
PAX6	chr11	11	-	0	31793246	31810991	31793263	31806411	11	"31793246,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,"	"31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31810991,"	A0A1W2PPN2	uc285iyp.1
PAX6	chr11	11	-	0	31793218	31802014	31793218	31793218	6	"31793218,31793651,31794031,31794629,31800690,31801870,"	"31793553,31793802,31794114,31794788,31801776,31802014,"		uc285iyn.1
PAX6	chr11	11	-	0	31789961	31801992	31789961	31789961	6	"31789961,31790709,31793437,31793651,31800690,31801560,"	"31790019,31790860,31793553,31794788,31800856,31801992,"		uc285ixw.1
PAX6	chr11	11	-	0	31789945	31805795	31789945	31800805	11	"31789945,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31803583,31805388,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31803726,31805795,"	A0A1W2PPH0	uc285ixo.1
PAX6	chr11	11	-	0	31810900	31817932	31810900	31810900	3	"31810900,31812148,31817808,"	"31811015,31812277,31817932,"		uc285izb.1
PAX6	chr11	11	-	0	31789951	31803960	31789951	31800805	9	"31789951,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31803960,"	A0A1W2PNS7	uc058ace.2
PAX6	chr11	11	-	0	31806343	31817948	31806343	31806343	4	"31806343,31806848,31810827,31817808,"	"31806462,31806925,31811015,31817948,"		uc058acm.1
PAX6	chr11	11	-	0	31789025	31811144	31789933	31806411	12	"31789025,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31810827,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31811144,"	Q66SS1	uc001mte.7
PAX6	chr11	11	-	0	31801741	31807619	31801741	31806411	6	"31801741,31801870,31802703,31806401,31806848,31807289,"	"31801776,31801912,31802834,31806462,31806925,31807619,"	A0A1W2PR58	uc285iyu.1
PAX6	chr11	11	-	0	31790790	31808802	31790790	31806411	12	"31790790,31793437,31793651,31794031,31794629,31800690,31801761,31801870,31802703,31806401,31806848,31807289,"	"31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31808802,"	A0A1W2PPM5	uc285iyk.1
PAX6	chr11	11	-	0	31789945	31813131	31789945	31806411	13	"31789945,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31810827,31812571,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31811015,31813131,"	A0A1W2PQA8	uc058acn.2
PAX6	chr11	11	-	0	31789945	31806916	31789945	31806411	11	"31789945,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,"	"31790019,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806916,"	A0A1W2PRA4	uc285ixp.1
PAX6	chr11	11	-	0	31789201	31812342	31789933	31806411	14	"31789201,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,31812148,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31812342,"	P26367	uc285ixe.1
PAX6	chr11	11	-	0	31789940	31817910	31789940	31806411	14	"31789940,31790709,31793437,31793651,31794031,31794629,31800690,31801761,31801870,31802703,31806401,31806848,31810827,31817808,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31817910,"	B1B1I9	uc285ixm.1
PAX6	chr11	11	-	0	31784778	31811121	31789933	31806411	13	"31784778,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31810827,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811121,"	P26367	uc285ixa.2
PAX6	chr11	11	-	0	31789193	31810305	31789933	31806411	13	"31789193,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31809905,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31810305,"	P26367	uc058abr.2
PAX6	chr11	11	-	0	31788910	31810667	31789933	31806411	12	"31788910,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31809905,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31810667,"	Q66SS1	uc058abw.2
PAX6	chr11	11	-	0	31789945	31811952	31789945	31806411	13	"31789945,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31810827,31811807,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31811015,31811952,"	A0A1W2PQA8	uc285ixr.1
PAX6	chr11	11	-	0	31790726	31811322	31790726	31806411	13	"31790726,31793437,31793651,31794031,31794629,31800690,31801761,31801870,31802703,31806401,31806848,31810827,31811114,"	"31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31811322,"	A0A1X7SBT0	uc285iye.1
PAX6	chr11	11	-	0	31788911	31817961	31789933	31806411	13	"31788911,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31801870,31802703,31806401,31806848,31817808,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31817961,"	P26367	uc058abp.2
PAX6	chr11	11	-	0	31788907	31817961	31789933	31806411	12	"31788907,31790709,31793437,31793651,31794031,31794629,31800690,31801560,31802703,31806401,31806848,31817808,"	"31790019,31790860,31793553,31793802,31794114,31794788,31800856,31801776,31802834,31806462,31806925,31817961,"	Q66SS1	uc058abq.2
PAX6	chr11	11	-	0	31793172	31794126	31793172	31793172	3	"31793172,31793651,31794031,"	"31793553,31793802,31794126,"		uc058aby.1
PAX6	chr11	11	-	0	31801726	31806013	31801726	31801726	4	"31801726,31801870,31802703,31805388,"	"31801776,31801912,31802834,31806013,"		uc058ach.2
PAX6	chr11	11	-	0	31790773	31811231	31790773	31806411	13	"31790773,31793437,31793651,31794031,31794629,31800690,31801761,31801870,31802703,31806401,31806848,31810827,31811112,"	"31790860,31793553,31793802,31794114,31794788,31800856,31801776,31801912,31802834,31806462,31806925,31811015,31811231,"	B1B1I8	uc285iyj.1
PAX7	chr1	1	+	1	18631523	18736102	18631603	18736039	8	"18631523,18634302,18635110,18636242,18691753,18700652,18703093,18735631,"	"18631688,18634538,18635240,18636371,18691953,18700818,18703296,18736102,"	P23759	uc001baz.4
PAX7	chr1	1	+	1	18631005	18736138	18631603	18736039	8	"18631005,18634302,18635110,18636236,18691753,18700652,18703093,18735631,"	"18631688,18634538,18635240,18636371,18691953,18700818,18703296,18736138,"	P23759	uc001bay.3
PAX7	chr1	1	+	1	18630845	18748866	18631603	18744929	9	"18630845,18634302,18635110,18636236,18691753,18700652,18703093,18735631,18744813,"	"18631688,18634538,18635240,18636371,18691953,18700818,18703296,18735878,18748866,"	P23759	uc010oct.4
PAX9	chr14	14	+	1	36657567	36662008	36657567	36657567	2	"36657567,36661696,"	"36657900,36662008,"		uc059axk.1
PAX9	chr14	14	+	1	36661859	36679362	36662089	36676452	4	"36661859,36662896,36666461,36676197,"	"36662093,36663523,36666601,36679362,"	Q2L4T1	uc059axm.2
PAX9	chr14	14	+	1	36662573	36676406	36662573	36662573	3	"36662573,36666461,36676197,"	"36663523,36666591,36676406,"		uc059axn.1
PAX9	chr14	14	+	1	36657567	36677804	36662089	36676452	5	"36657567,36661696,36662896,36666461,36676197,"	"36657900,36662093,36663523,36666601,36677804,"	Q2L4T1	uc001wty.5
PAX9	chr14	14	+	1	36657670	36663143	36662089	36663143	3	"36657670,36662010,36662896,"	"36657893,36662093,36663143,"	A0A669KBA7	uc059axl.2
PAX9	chr14	14	+	1	36665989	36676355	36665989	36665989	4	"36665989,36671048,36671979,36676197,"	"36666601,36671143,36672109,36676355,"		uc059axo.1
PBX1	chr1	1	+	1	164626035	164682483	164626035	164626035	5	"164626035,164641028,164642692,164674489,164682309,"	"164626096,164642193,164642829,164674816,164682483,"		uc001gcu.1
PBX1	chr1	1	+	1	164559822	164684965	164559822	164559822	3	"164559822,164563237,164682129,"	"164560013,164563311,164684965,"		uc057mxb.1
PBX1	chr1	1	+	1	164559183	164851831	164559822	164846676	9	"164559183,164563237,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164560013,164563311,164792738,164799889,164807677,164812149,164820184,164821626,164851831,"	P40424	uc001gct.5
PBX1	chr1	1	+	1	164559743	164849829	164559822	164849402	9	"164559743,164563237,164792493,164799698,164807541,164811989,164820071,164821536,164849339,"	"164560013,164563311,164792738,164799889,164807677,164812149,164820184,164821626,164849829,"	P40424	uc010pku.3
PBX1	chr1	1	+	1	164812727	164850357	164812727	164812727	3	"164812727,164821536,164846583,"	"164820184,164821626,164850357,"		uc057mxt.1
PBX1	chr1	1	+	1	164651895	164899296	164651895	164651895	3	"164651895,164831470,164899187,"	"164652139,164831483,164899296,"		uc057mxm.1
PBX1	chr1	1	+	1	164772911	164807571	164792543	164807571	4	"164772911,164792493,164799698,164807541,"	"164773022,164792738,164799889,164807571,"	H0YLT4	uc057mxp.1
PBX1	chr1	1	+	1	164792368	164849881	164792543	164846676	7	"164792368,164799698,164807541,164811989,164820071,164821536,164846583,"	"164792738,164799889,164807677,164812149,164820184,164821626,164849881,"	A0A0A0MTI0	uc057mxr.2
PBX1	chr1	1	+	1	164559822	164848522	164559822	164846676	7	"164559822,164563237,164792493,164799698,164807541,164821536,164846583,"	"164560013,164563311,164792738,164799889,164807677,164821626,164848522,"	H0YLF5	uc057mxc.1
PBX1	chr1	1	+	1	164576783	164847101	164576783	164576783	8	"164576783,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164577004,164792738,164799889,164807677,164812149,164820184,164821626,164847101,"		uc057mxf.1
PBX1	chr1	1	+	1	164559199	164560357	164559822	164560167	3	"164559199,164559721,164560145,"	"164559529,164560013,164560357,"	S4R377	uc057mwz.1
PBX1	chr1	1	+	1	164787642	164799796	164792543	164799796	3	"164787642,164792493,164799698,"	"164787753,164792738,164799796,"	H0YLM3	uc057mxq.1
PBX1	chr1	1	+	1	164562804	164799883	164563262	164799883	4	"164562804,164563237,164792493,164799698,"	"164562930,164563311,164792738,164799883,"	H0YKH1	uc057mxe.1
PBX1	chr1	1	+	1	164626005	164848522	164792543	164846676	9	"164626005,164657112,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164626096,164657372,164792738,164799889,164807677,164812149,164820184,164821626,164848522,"	H0YLB0	uc057mxj.1
PBX1	chr1	1	+	1	164590349	164847101	164590349	164590349	8	"164590349,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164590434,164792738,164799889,164807677,164812149,164820184,164821626,164847101,"		uc057mxh.1
PBX1	chr1	1	+	1	164630980	164799889	164792543	164799889	3	"164630980,164792493,164799698,"	"164631116,164792738,164799889,"	H0YLD4	uc057mxk.1
PBX1	chr1	1	+	1	164559822	164846955	164559822	164821583	8	"164559822,164563237,164792493,164799698,164807541,164811989,164821536,164846583,"	"164560013,164563311,164792738,164799889,164807677,164812149,164821626,164846955,"	Q53YC7	uc001gcs.4
PBX1	chr1	1	+	1	164560012	164560450	164560012	164560012	1	"164560012,"	"164560450,"		uc057mxd.1
PBX1	chr1	1	+	1	164555583	164564015	164555583	164555583	3	"164555583,164563237,164563927,"	"164555719,164563311,164564015,"		uc057mwy.1
PBX1	chr1	1	+	1	164559822	164885723	164559822	164821583	8	"164559822,164563237,164792493,164799698,164807541,164811989,164821536,164884541,"	"164560013,164563311,164792738,164799889,164807677,164812149,164821626,164885723,"	Q53YC7	uc316dmh.1
PBX1	chr1	1	+	1	164700009	164850306	164792543	164846676	8	"164700009,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164700048,164792738,164799889,164807677,164812149,164820184,164821626,164850306,"		uc316dmi.1
PBX1	chr1	1	+	1	164700342	164850312	164792543	164846676	8	"164700342,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164700711,164792738,164799889,164807677,164812149,164820184,164821626,164850312,"		uc316dmj.1
PBX1	chr1	1	+	1	164792670	164886007	164792670	164884562	7	"164792670,164799698,164807541,164811989,164820071,164821536,164884541,"	"164792738,164799889,164807677,164812149,164820184,164821626,164886007,"		uc316dmk.1
PBX1	chr1	1	+	1	164605192	164847071	164605192	164605192	9	"164605192,164625928,164792493,164799698,164807541,164811989,164820071,164821536,164846583,"	"164605419,164626096,164792738,164799889,164807677,164812149,164820184,164821626,164847071,"		uc057mxi.1
PBX1	chr1	1	+	1	164559406	164792738	164559822	164792738	4	"164559406,164559721,164563237,164792493,"	"164559529,164560013,164563311,164792738,"	F8WA05	uc057mxa.1
PBX2	chr6	6	-	0	32184732	32190202	32186381	32189915	9	"32184732,32186603,32186812,32187241,32187646,32187965,32188256,32188722,32189694,"	"32186474,32186690,32186901,32187395,32187782,32188156,32188504,32188796,32190202,"	P40425	uc003oav.3
PBX2	chr6	6	-	0	32186972	32189942	32186972	32186972	6	"32186972,32187646,32187965,32188256,32188722,32189694,"	"32187395,32187782,32188156,32188504,32188796,32189942,"		uc063nqd.1
PBX2	chr6	6	-	0	32188279	32189077	32188279	32188279	2	"32188279,32188722,"	"32188504,32189077,"		uc063nqf.1
PBX2	chr6	6	-	0	32186255	32187515	32186255	32186255	2	"32186255,32187241,"	"32186901,32187515,"		uc063nqc.1
PBX2	chr6	6	-	0	32187232	32188816	32187232	32187232	4	"32187232,32187646,32187965,32188256,"	"32187395,32187782,32188156,32188816,"		uc063nqe.1
PBX3	chr9	9	+	1	125747372	125967377	125747453	125965923	9	"125747372,125748549,125915685,125929654,125935471,125960683,125962101,125963011,125965830,"	"125747653,125748623,125915927,125929845,125935607,125960849,125962214,125963101,125967377,"	P40426	uc004bqb.5
PBX3	chr9	9	+	1	125748164	125967073	125748164	125748164	10	"125748164,125748549,125777981,125785455,125915685,125929654,125935471,125960683,125963011,125965830,"	"125748428,125748623,125778103,125785654,125915927,125929845,125935607,125960849,125963101,125967073,"		uc288lqw.1
PBX3	chr9	9	+	1	125843712	125965940	125843712	125843712	7	"125843712,125915685,125929654,125935471,125960683,125963011,125965830,"	"125843812,125915927,125929845,125935607,125960849,125963101,125965940,"		uc064vsu.1
PBX3	chr9	9	+	1	125747344	125967377	125747453	125963058	8	"125747344,125748549,125915685,125929654,125935471,125960683,125963011,125965830,"	"125747653,125748623,125915927,125929845,125935607,125960849,125963101,125967377,"	P40426	uc064vso.1
PBX3	chr9	9	+	1	125750473	125966412	125750473	125750473	7	"125750473,125797394,125929654,125935471,125960683,125963011,125965830,"	"125750510,125797465,125929845,125935607,125960849,125963101,125966412,"		uc288meb.1
PBX3	chr9	9	+	1	125843734	125915869	125843734	125843734	3	"125843734,125844565,125915685,"	"125843812,125844982,125915869,"		uc064vsv.1
PBX3	chr9	9	+	1	125748181	125929845	125748574	125929845	3	"125748181,125915685,125929654,"	"125748623,125915927,125929845,"	U3KQA2	uc064vss.1
PBX3	chr9	9	+	1	125747453	125965990	125747453	125929662	8	"125747453,125748549,125929654,125935471,125960683,125962101,125963011,125965830,"	"125747653,125748623,125929845,125935607,125960849,125962214,125963101,125965990,"	H3BLX0	uc064vsr.1
PBX3	chr9	9	+	1	125747373	125967377	125747453	125965923	10	"125747373,125748549,125915685,125929654,125935471,125949377,125960683,125962101,125963011,125965830,"	"125747653,125748623,125915927,125929845,125935607,125949440,125960849,125962214,125963101,125967377,"	Q5JS98	uc004bqe.4
PBX3	chr9	9	+	1	125747453	125965923	125747453	125929662	7	"125747453,125748549,125929654,125935471,125960683,125963011,125965830,"	"125747653,125748623,125929845,125935607,125960849,125963101,125965923,"	H3BLX0	uc064vsq.1
PBX3	chr9	9	+	1	125748930	125749537	125748930	125748930	1	"125748930,"	"125749537,"		uc064vst.1
PBX3	chr9	9	+	1	125747373	125797465	125747373	125747373	3	"125747373,125748549,125797394,"	"125747653,125748623,125797465,"		uc064vsp.1
PBX3	chr9	9	+	1	125748198	125967377	125748574	125965923	9	"125748198,125748549,125915685,125929654,125935471,125960683,125962101,125963011,125965830,"	"125748428,125748623,125915927,125929845,125935607,125960849,125962214,125963101,125967377,"	P40426	uc011lzw.3
PBX3	chr9	9	+	1	125865270	125935531	125865270	125935531	4	"125865270,125915685,125929654,125935471,"	"125865305,125915927,125929845,125935531,"	H0Y5D0	uc064vsw.1
PDHX	chr11	11	+	1	34916631	34995275	34916655	34995172	6	"34916631,34931403,34947505,34984569,34992314,34994913,"	"34916815,34931484,34947606,34984728,34992379,34995275,"	O00330	uc010req.3
PDHX	chr11	11	+	1	34916617	34996128	34916655	34995172	11	"34916617,34931403,34947505,34957383,34960419,34966639,34970138,34978123,34984569,34992314,34994913,"	"34916815,34931484,34947606,34957583,34960518,34966814,34970286,34978182,34984728,34992379,34996128,"	O00330	uc001mvt.5
PDX1	chr13	13	+	1	27919999	27926313	27920138	27924701	2	"27919999,27924255,"	"27920544,27926313,"	P52945	uc001urt.4
PHOX2A	chr11	11	-	0	72239866	72245664	72239866	72239866	3	"72239866,72241101,72245579,"	"72240198,72241289,72245664,"		uc058faw.1
PHOX2A	chr11	11	-	0	72239076	72244176	72239748	72244004	3	"72239076,72241101,72243787,"	"72240198,72241289,72244176,"	O14813	uc001osh.4
PHOX2A	chr11	11	-	0	72239076	72241192	72239748	72241192	2	"72239076,72241107,"	"72239919,72241192,"	H0YGU5	uc058fav.1
PHOX2B	chr4	4	-	0	41746032	41747709	41746032	41746032	3	"41746032,41747348,41747647,"	"41746322,41747536,41747709,"		uc062wfy.1
PHOX2B	chr4	4	-	0	41744081	41748725	41745806	41748610	3	"41744081,41747348,41748369,"	"41746322,41747536,41748725,"	Q99453	uc003gwf.5
PITX1	chr5	5	-	0	135029221	135033135	135029221	135029221	3	"135029221,135031275,135032844,"	"135029321,135031508,135033135,"		uc063hdl.1
PITX1	chr5	5	-	0	135029286	135032010	135029286	135029286	2	"135029286,135031275,"	"135029321,135032010,"		uc063hdm.1
PITX1	chr5	5	-	0	135027733	135034228	135028778	135033881	3	"135027733,135031275,135033712,"	"135029321,135031508,135034228,"	X5D9A5	uc010jea.5
PITX1	chr5	5	-	0	135028552	135034634	135028778	135033881	4	"135028552,135031275,135033712,135034568,"	"135029321,135031508,135033949,135034634,"	X5D9A5	uc032vlq.2
PITX1	chr5	5	-	0	135031335	135034757	135031335	135033881	3	"135031335,135033712,135034501,"	"135031508,135033949,135034757,"	D6R955	uc063hdo.1
PITX1	chr5	5	-	0	135031285	135034813	135031285	135033881	3	"135031285,135033712,135034686,"	"135031508,135033949,135034813,"	D6R9U1	uc063hdn.1
PITX2	chr4	4	-	0	110617435	110637026	110618347	110632998	4	"110617435,110632342,110632952,110636780,"	"110618688,110632480,110633008,110637026,"	A0A8J9G9V2	uc003iad.5
PITX2	chr4	4	-	0	110617428	110618826	110617428	110617428	1	"110617428,"	"110618826,"		uc062zak.1
PITX2	chr4	4	-	0	110617423	110623125	110618124	110622358	4	"110617423,110621163,110622255,110622990,"	"110618688,110621369,110622367,110623125,"	A0A8J9C2I7	uc021xqr.3
PITX2	chr4	4	-	0	110617926	110629251	110617926	110617926	3	"110617926,110621163,110629076,"	"110618688,110621369,110629251,"		uc285wts.2
PITX2	chr4	4	-	0	110617422	110623077	110618124	110622460	3	"110617422,110621163,110622255,"	"110618688,110621369,110623077,"	Q99697	uc003iac.5
PITX2	chr4	4	-	0	110618208	110642123	110618208	110632998	5	"110618208,110621163,110632342,110632952,110641918,"	"110618688,110621369,110632480,110633008,110642123,"	D6RFI4	uc062zam.1
PITX2	chr4	4	-	0	110618464	110620716	110618464	110618464	2	"110618464,110619999,"	"110618688,110620716,"		uc062zan.1
PITX2	chr4	4	-	0	110618585	110642016	110618585	110632998	4	"110618585,110621163,110632952,110641918,"	"110618688,110621369,110633008,110642016,"	D6RBG8	uc062zao.1
PITX2	chr4	4	-	0	110617422	110621734	110617422	110617422	3	"110617422,110621163,110621598,"	"110618688,110621369,110621734,"		uc285wtp.1
PITX2	chr4	4	-	0	110620276	110623051	110620779	110622460	2	"110620276,110622255,"	"110621369,110623051,"	U3KQ81	uc003iag.2
PITX2	chr4	4	-	0	110617425	110642006	110618124	110632998	7	"110617425,110621163,110632342,110632952,110634157,110636780,110641918,"	"110618688,110621369,110632480,110633008,110634391,110638154,110642006,"	Q99697	uc003iaf.4
PITX2	chr4	4	-	0	110617926	110632513	110617926	110617926	3	"110617926,110621163,110632342,"	"110618688,110621369,110632513,"		uc003iae.5
PITX2	chr4	4	-	0	110617422	110637352	110618124	110632998	4	"110617422,110621163,110632952,110636780,"	"110618688,110621369,110633008,110637352,"	Q99697	uc062zaj.1
PITX2	chr4	4	-	0	110617422	110637011	110618124	110632998	5	"110617422,110621163,110632342,110632952,110636780,"	"110618688,110621369,110632480,110633008,110637011,"	Q99697	uc285wtr.1
PITX3	chr10	10	-	0	102230185	102232083	102230513	102232080	4	"102230185,102230477,102231587,102231962,"	"102230424,102231101,102231790,102232083,"	O75364	uc057vph.1
PITX3	chr10	10	-	0	102230188	102241512	102230513	102232080	4	"102230188,102231587,102231962,102241332,"	"102231101,102231790,102232092,102241512,"	O75364	uc001kuu.3
PKNOX1	chr21	21	+	1	42974509	43033931	43013067	43030101	10	"42974509,43004325,43007490,43013067,43016907,43018132,43021302,43024870,43028701,43029889,"	"42974664,43004432,43007618,43013238,43017007,43018230,43021431,43024947,43028874,43033931,"	E7EPN6	uc011aex.2
PKNOX1	chr21	21	+	1	42974534	43007712	42974534	42974534	3	"42974534,43004325,43007490,"	"42974664,43004432,43007712,"		uc062amo.1
PKNOX1	chr21	21	+	1	42974561	43033931	43004381	43030101	11	"42974561,43004325,43007490,43010052,43013067,43016907,43018132,43021302,43024870,43028701,43029889,"	"42974664,43004432,43007618,43010224,43013238,43017007,43018230,43021431,43024947,43028874,43033931,"	Q96I87	uc002zcq.4
PKNOX1	chr21	21	+	1	42974661	43018051	42974661	42974661	6	"42974661,43004325,43007490,43010052,43013067,43016907,"	"42974664,43004432,43007618,43010224,43013238,43018051,"		uc002zcr.4
PKNOX1	chr21	21	+	1	43003888	43007515	43003888	43003888	2	"43003888,43007490,"	"43004432,43007515,"		uc062amp.1
PKNOX1	chr21	21	+	1	43004321	43030331	43004381	43013074	9	"43004321,43007490,43013067,43016907,43018132,43021302,43024870,43028701,43029889,"	"43004432,43007618,43013238,43017007,43018230,43021431,43024947,43028874,43030331,"	H0YM69	uc062amq.1
PKNOX1	chr21	21	+	1	43018130	43030162	43018130	43018130	4	"43018130,43021302,43028614,43029889,"	"43018230,43021431,43028874,43030162,"		uc062amr.1
